,reaction_id,rxn_smiles,products_run,PatentNumber
478,248752,[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6]([OH:7])=[O:8])[cH:9][cH:10][c:11]1[O:12][CH2:13][CH2:14][CH2:15][N:16]1[CH2:17][CH2:18][O:19][CH2:20][CH2:21]1.[N+:22]([O-:23])([OH:24])=[O:25]>C(O)(C(F)(F)F)=O>[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6]([OH:7])=[O:8])[c:9]([N+:22]([O-:23])=[O:25])[cH:10][c:11]1[O:12][CH2:13][CH2:14][CH2:15][N:16]1[CH2:17][CH2:18][O:19][CH2:20][CH2:21]1,[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6]([OH:7])=[O:8])[c:9]([N+:22]([O-:23])=[O:25])[cH:10][c:11]1[O:12][CH2:13][CH2:14][CH2:15][N:16]1[CH2:17][CH2:18][O:19][CH2:20][CH2:21]1.[CH3:1][O:2][c:3]1[c:4]([N+:22]([O-:23])=[O:25])[c:5]([C:6]([OH:7])=[O:8])[cH:9][cH:10][c:11]1[O:12][CH2:13][CH2:14][CH2:15][N:16]1[CH2:17][CH2:18][O:19][CH2:20][CH2:21]1.[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6]([OH:7])=[O:8])[cH:9][c:10]([N+:22]([O-:23])=[O:25])[c:11]1[O:12][CH2:13][CH2:14][CH2:15][N:16]1[CH2:17][CH2:18][O:19][CH2:20][CH2:21]1,US06265411B1
479,243814,[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:32]([Cl:33])[Cl:34]>>[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[c:25]2[Cl:33])[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1,[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[c:25]2[Cl:33])[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[c:4]([Cl:33])[c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][c:8]1[Cl:33])[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([c:7]([Cl:33])[cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][c:24]1[Cl:33])[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[c:23]([Cl:33])[cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][c:22]3[Cl:33])[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][c:21]([Cl:33])[cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][c:20]([Cl:33])[cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][cH:30][c:31]1[Cl:33].[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][cH:29][c:30]([Cl:33])[cH:31]1.[CH2:1]([O:2][c:3]1[cH:4][c:5]2[c:6]([cH:7][cH:8]1)[nH:9][c:10](-[c:11]1[cH:12][cH:13][c:14]([O:15][CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][cH:24]1)[cH:25]2)[c:26]1[cH:27][cH:28][c:29]([Cl:33])[cH:30][cH:31]1,US06232307B1
480,250034,[CH3:1][N:2]1[C:3](=[O:4])[C:5]([CH3:6])([CH3:7])[c:8]2[c:9]([cH:10][cH:11][cH:12][cH:13]2)[C:14]1=[O:15].[N+:16]([O-:17])([OH:18])=[O:19]>S(=O)(=O)(O)O>[CH3:1][N:2]1[C:3](=[O:4])[C:5]([CH3:6])([CH3:7])[c:8]2[c:9]([cH:10][c:11]([N+:16]([O-:18])=[O:19])[cH:12][cH:13]2)[C:14]1=[O:15],[CH3:1][N:2]1[C:3](=[O:4])[C:5]([CH3:6])([CH3:7])[c:8]2[c:9]([cH:10][c:11]([N+:16]([O-:18])=[O:19])[cH:12][cH:13]2)[C:14]1=[O:15].[CH3:1][N:2]1[C:3](=[O:4])[C:5]([CH3:6])([CH3:7])[c:8]2[c:9]([cH:10][cH:11][cH:12][c:13]2[N+:16]([O-:18])=[O:19])[C:14]1=[O:15].[CH3:1][N:2]1[C:3](=[O:4])[C:5]([CH3:6])([CH3:7])[c:8]2[c:9]([c:10]([N+:16]([O-:18])=[O:19])[cH:11][cH:12][cH:13]2)[C:14]1=[O:15].[CH3:1][N:2]1[C:3](=[O:4])[C:5]([CH3:6])([CH3:7])[c:8]2[c:9]([cH:10][cH:11][c:12]([N+:16]([O-:18])=[O:19])[cH:13]2)[C:14]1=[O:15],US06277861B1
481,250041,[Br:1][Br:2].[CH3:3][O:4][c:5]1[cH:6][c:7]([CH:8]([CH3:9])[CH3:10])[cH:11][cH:12][c:13]1[C:14]([OH:15])=[O:16]>C(Cl)(Cl)Cl>[Br:2][c:11]1[c:7]([CH:8]([CH3:9])[CH3:10])[cH:6][c:5]([O:4][CH3:3])[c:13]([C:14]([OH:15])=[O:16])[cH:12]1,[Br:2][c:11]1[c:7]([CH:8]([CH3:9])[CH3:10])[cH:6][c:5]([O:4][CH3:3])[c:13]([C:14]([OH:15])=[O:16])[cH:12]1.[Br:2][c:6]1[c:5]([O:4][CH3:3])[c:13]([C:14]([OH:15])=[O:16])[cH:12][cH:11][c:7]1[CH:8]([CH3:9])[CH3:10].[Br:2][c:12]1[cH:11][c:7]([CH:8]([CH3:9])[CH3:10])[cH:6][c:5]([O:4][CH3:3])[c:13]1[C:14]([OH:15])=[O:16],US06277861B1
482,251529,[C:1]([NH:2][c:3]1[c:4]2[c:5]([c:6]([C:7]([O:8][CH3:9])=[O:10])[cH:11][cH:12]1)[O:13][CH2:14][O:15]2)(=[O:16])[CH3:17].[CH2:18]1[C:19](=[O:20])[N:21]([Cl:22])[C:23](=[O:24])[CH2:25]1>C(#N)C>[C:1]([NH:2][c:3]1[c:4]2[c:5]([c:6]([C:7]([O:8][CH3:9])=[O:10])[cH:11][c:12]1[Cl:22])[O:13][CH2:14][O:15]2)(=[O:16])[CH3:17],[C:1]([NH:2][c:3]1[c:4]2[c:5]([c:6]([C:7]([O:8][CH3:9])=[O:10])[cH:11][c:12]1[Cl:22])[O:13][CH2:14][O:15]2)(=[O:16])[CH3:17].[C:1]([NH:2][c:3]1[c:4]2[c:5]([c:6]([C:7]([O:8][CH3:9])=[O:10])[c:11]([Cl:22])[cH:12]1)[O:13][CH2:14][O:15]2)(=[O:16])[CH3:17],US06291481B1
483,251556,[Br:1][Br:2].[C:3]([O:4][CH3:5])(=[O:6])[c:7]1[c:8]([OH:9])[cH:10][cH:11][cH:12][cH:13]1>C(O)(=O)C>[Br:2][c:12]1[cH:11][cH:10][c:8]([OH:9])[c:7]([C:3]([O:4][CH3:5])=[O:6])[cH:13]1,[Br:2][c:12]1[cH:11][cH:10][c:8]([OH:9])[c:7]([C:3]([O:4][CH3:5])=[O:6])[cH:13]1.[Br:2][c:13]1[c:7]([C:3]([O:4][CH3:5])=[O:6])[c:8]([OH:9])[cH:10][cH:11][cH:12]1.[Br:2][c:10]1[c:8]([OH:9])[c:7]([C:3]([O:4][CH3:5])=[O:6])[cH:13][cH:12][cH:11]1.[Br:2][c:11]1[cH:10][c:8]([OH:9])[c:7]([C:3]([O:4][CH3:5])=[O:6])[cH:13][cH:12]1,US06291475B1
484,251659,[Br:1][Br:2].[CH3:3][O:4][c:5]1[c:6]([NH2:7])[cH:8][cH:9][cH:10][cH:11]1>C(O)(=O)C>[Br:2][c:11]1[c:5]([O:4][CH3:3])[c:6]([NH2:7])[cH:8][cH:9][cH:10]1,[Br:2][c:11]1[c:5]([O:4][CH3:3])[c:6]([NH2:7])[cH:8][cH:9][cH:10]1.[Br:2][c:8]1[c:6]([NH2:7])[c:5]([O:4][CH3:3])[cH:11][cH:10][cH:9]1.[Br:2][c:9]1[cH:8][c:6]([NH2:7])[c:5]([O:4][CH3:3])[cH:11][cH:10]1.[Br:2][c:10]1[cH:9][cH:8][c:6]([NH2:7])[c:5]([O:4][CH3:3])[cH:11]1,US06291511B1
485,251922,[F:1][c:2]1[c:3]([N:4]2[C:5](=[O:6])[C:7]3=[C:8]([CH2:9][CH2:10][CH2:11][CH2:12]3)[C:13]2=[O:14])[cH:15][c:16]2[c:17]([cH:18]1)[O:19][CH2:20][C:21](=[O:22])[NH:23]2.[N+:24]([O-:25])([OH:26])=[O:27]>C(O)(=O)C>[F:1][c:2]1[c:3]([N:4]2[C:5](=[O:6])[C:7]3=[C:8]([CH2:9][CH2:10][CH2:11][CH2:12]3)[C:13]2=[O:14])[c:15]([N+:24]([O-:26])=[O:27])[c:16]2[c:17]([cH:18]1)[O:19][CH2:20][C:21](=[O:22])[NH:23]2,[F:1][c:2]1[c:3]([N:4]2[C:5](=[O:6])[C:7]3=[C:8]([CH2:9][CH2:10][CH2:11][CH2:12]3)[C:13]2=[O:14])[c:15]([N+:24]([O-:26])=[O:27])[c:16]2[c:17]([cH:18]1)[O:19][CH2:20][C:21](=[O:22])[NH:23]2.[F:1][c:2]1[c:3]([N:4]2[C:5](=[O:6])[C:7]3=[C:8]([CH2:9][CH2:10][CH2:11][CH2:12]3)[C:13]2=[O:14])[cH:15][c:16]2[c:17]([c:18]1[N+:24]([O-:26])=[O:27])[O:19][CH2:20][C:21](=[O:22])[NH:23]2,US06294503B1
486,251898,[Br:1][N:2]1[C:3](=[O:4])[CH2:5][CH2:6][C:7]1=[O:8].[OH:9][CH2:10][CH2:11][c:12]1[cH:13][cH:14][c:15]2[c:16]([cH:17][cH:18][cH:19][cH:20]2)[cH:21]1>C(#N)C>[Br:1][c:21]1[c:12]([CH2:11][CH2:10][OH:9])[cH:13][cH:14][c:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20]2,[Br:1][c:21]1[c:12]([CH2:11][CH2:10][OH:9])[cH:13][cH:14][c:15]2[c:16]1[cH:17][cH:18][cH:19][cH:20]2.[Br:1][c:13]1[c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:16]2[c:15]([cH:14]1)[cH:20][cH:19][cH:18][cH:17]2.[Br:1][c:14]1[cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:16]2[c:15]1[cH:20][cH:19][cH:18][cH:17]2.[Br:1][c:20]1[c:15]2[cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:16]2[cH:17][cH:18][cH:19]1.[Br:1][c:17]1[c:16]2[c:15]([cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21]2)[cH:20][cH:19][cH:18]1.[Br:1][c:18]1[cH:17][c:16]2[c:15]([cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21]2)[cH:20][cH:19]1.[Br:1][c:19]1[cH:18][cH:17][c:16]2[c:15]([cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21]2)[cH:20]1,US06294529B1
487,251927,[F:1][c:2]1[c:3](-[n:4]2[c:5](=[O:6])[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[n:13]([CH3:14])[c:15]2=[O:16])[cH:17][c:18]2[c:19]([cH:20]1)[O:21][CH2:22][C:23](=[O:24])[NH:25]2.[N+:26]([O-:27])([OH:28])=[O:29]>C(O)(=O)C>[F:1][c:2]1[c:3](-[n:4]2[c:5](=[O:6])[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[n:13]([CH3:14])[c:15]2=[O:16])[c:17]([N+:26]([O-:28])=[O:29])[c:18]2[c:19]([cH:20]1)[O:21][CH2:22][C:23](=[O:24])[NH:25]2,[F:1][c:2]1[c:3](-[n:4]2[c:5](=[O:6])[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[n:13]([CH3:14])[c:15]2=[O:16])[c:17]([N+:26]([O-:28])=[O:29])[c:18]2[c:19]([cH:20]1)[O:21][CH2:22][C:23](=[O:24])[NH:25]2.[F:1][c:2]1[c:3](-[n:4]2[c:5](=[O:6])[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[n:13]([CH3:14])[c:15]2=[O:16])[cH:17][c:18]2[c:19]([c:20]1[N+:26]([O-:28])=[O:29])[O:21][CH2:22][C:23](=[O:24])[NH:25]2.[F:1][c:2]1[c:3](-[n:4]2[c:5](=[O:6])[c:7]([N+:26]([O-:28])=[O:29])[c:8]([C:9]([F:10])([F:11])[F:12])[n:13]([CH3:14])[c:15]2=[O:16])[cH:17][c:18]2[c:19]([cH:20]1)[O:21][CH2:22][C:23](=[O:24])[NH:25]2,US06294503B1
488,252774,[Cl:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]([C:8]([OH:9])=[O:10])[nH:11]2)[cH:12][cH:13]1.[N+:14]([O-:15])([OH:16])=[O:17]>C(OC(=O)C)(=O)C>[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([N+:14]([O-:15])=[O:17])[c:7]([C:8]([OH:9])=[O:10])[nH:11]2)[cH:12][cH:13]1,[Cl:1][c:2]1[cH:3][c:4]2[c:5]([c:6]([N+:14]([O-:15])=[O:17])[c:7]([C:8]([OH:9])=[O:10])[nH:11]2)[cH:12][cH:13]1.[Cl:1][c:2]1[c:3]([N+:14]([O-:15])=[O:17])[c:4]2[c:5]([cH:6][c:7]([C:8]([OH:9])=[O:10])[nH:11]2)[cH:12][cH:13]1.[Cl:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]([C:8]([OH:9])=[O:10])[nH:11]2)[cH:12][c:13]1[N+:14]([O-:15])=[O:17].[Cl:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][c:7]([C:8]([OH:9])=[O:10])[nH:11]2)[c:12]([N+:14]([O-:15])=[O:17])[cH:13]1,US06300363B1
489,254438,[Br:10][c:11]1[s:12][c:13]2[cH:14][cH:15][cH:16][c:17]([O:18][CH3:19])[c:20]2[n:21]1.[Br:1][NH:2][C:3](=[O:4])[CH2:5][CH2:6][C:7]([NH2:8])=[O:9]>C(#N)C>[Br:1][c:14]1[c:13]2[s:12][c:11]([Br:10])[n:21][c:20]2[c:17]([O:18][CH3:19])[cH:16][cH:15]1,[Br:1][c:14]1[c:13]2[s:12][c:11]([Br:10])[n:21][c:20]2[c:17]([O:18][CH3:19])[cH:16][cH:15]1.[Br:1][c:15]1[cH:14][c:13]2[s:12][c:11]([Br:10])[n:21][c:20]2[c:17]([O:18][CH3:19])[cH:16]1.[Br:1][c:16]1[cH:15][cH:14][c:13]2[s:12][c:11]([Br:10])[n:21][c:20]2[c:17]1[O:18][CH3:19],US06313116B1
490,255001,[F:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7][nH:8]2)[cH:9][cH:10]1.[O:11]1[C:12]2([CH2:13][CH2:14][C:15]([c:16]3[c:17]4[c:18]([cH:19][cH:20][cH:21][cH:22]4)[nH:23][cH:24]3)=[CH:25][CH2:26]2)[O:27][CH2:28][CH2:29]1>>[F:1][c:20]1[cH:19][c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22][cH:21]1,[F:1][c:20]1[cH:19][c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22][cH:21]1.[F:1][c:24]1[c:16]([C:15]2=[CH:25][CH2:26][C:12]3([O:11][CH2:29][CH2:28][O:27]3)[CH2:13][CH2:14]2)[c:17]2[c:18]([cH:19][cH:20][cH:21][cH:22]2)[nH:23]1.[F:1][c:22]1[c:17]2[c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23][c:18]2[cH:19][cH:20][cH:21]1.[F:1][c:19]1[c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22][cH:21][cH:20]1.[F:1][c:21]1[cH:20][cH:19][c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22]1,US06313126B1
491,255002,[Br:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[nH:8][cH:9][cH:10]2.[O:11]1[C:12]2([CH2:13][CH2:14][C:15]([c:16]3[c:17]4[c:18]([cH:19][cH:20][cH:21][cH:22]4)[nH:23][cH:24]3)=[CH:25][CH2:26]2)[O:27][CH2:28][CH2:29]1>>[Br:1][c:21]1[cH:20][cH:19][c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22]1,[Br:1][c:21]1[cH:20][cH:19][c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22]1.[Br:1][c:24]1[c:16]([C:15]2=[CH:25][CH2:26][C:12]3([O:11][CH2:29][CH2:28][O:27]3)[CH2:13][CH2:14]2)[c:17]2[c:18]([cH:19][cH:20][cH:21][cH:22]2)[nH:23]1.[Br:1][c:22]1[c:17]2[c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23][c:18]2[cH:19][cH:20][cH:21]1.[Br:1][c:19]1[c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22][cH:21][cH:20]1.[Br:1][c:20]1[cH:19][c:18]2[c:17]([c:16]([C:15]3=[CH:25][CH2:26][C:12]4([O:11][CH2:29][CH2:28][O:27]4)[CH2:13][CH2:14]3)[cH:24][nH:23]2)[cH:22][cH:21]1,US06313126B1
492,255056,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH2:7])[c:8]([N+:9]([O-:10])=[O:11])[cH:12]1.[N+:13]([O-:14])([OH:15])=[O:16]>>[CH3:1][O:2][c:3]1[cH:4][c:5]([N+:13]([O-:14])=[O:15])[c:6]([NH2:7])[c:8]([N+:9]([O-:10])=[O:11])[cH:12]1,[CH3:1][O:2][c:3]1[cH:4][c:5]([N+:13]([O-:14])=[O:15])[c:6]([NH2:7])[c:8]([N+:9]([O-:10])=[O:11])[cH:12]1.[CH3:1][O:2][c:3]1[c:4]([N+:13]([O-:14])=[O:15])[cH:5][c:6]([NH2:7])[c:8]([N+:9]([O-:10])=[O:11])[cH:12]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([NH2:7])[c:8]([N+:9]([O-:10])=[O:11])[c:12]1[N+:13]([O-:14])=[O:15],US06313126B1
493,255522,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][cH:18]3)[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[cH:26][cH:27]1.[N+:28]([O-:29])([OH:30])=[O:31]>C(OC(=O)C)(=O)C>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][cH:18]3)[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[cH:26][c:27]1[N+:28]([O-:29])=[O:31],[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][cH:18]3)[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[cH:26][c:27]1[N+:28]([O-:29])=[O:31].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][cH:18]3)[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[c:26]([N+:28]([O-:29])=[O:31])[cH:27]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][cH:18]3)[c:19]([N+:28]([O-:29])=[O:31])[c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[cH:26][cH:27]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[cH:17][c:18]3[N+:28]([O-:29])=[O:31])[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[cH:26][cH:27]1.[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6](-[n:7]2[c:8](-[c:9]3[cH:10][cH:11][c:12]([S:13]([CH3:14])(=[O:15])=[O:16])[c:17]([N+:28]([O-:29])=[O:31])[cH:18]3)[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[n:25]2)[cH:26][cH:27]1,US06316485B1
494,255587,[F:1][C:2]([F:3])([F:4])[C:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)([OH:12])[C:13]([F:14])([F:15])[F:16].[N+:17]([O-:18])([OH:19])=[O:20]>>[F:1][C:2]([F:3])([F:4])[C:5]([c:6]1[cH:7][cH:8][cH:9][c:10]([N+:17]([O-:18])=[O:20])[cH:11]1)([OH:12])[C:13]([F:14])([F:15])[F:16],[F:1][C:2]([F:3])([F:4])[C:5]([c:6]1[cH:7][cH:8][cH:9][c:10]([N+:17]([O-:18])=[O:20])[cH:11]1)([OH:12])[C:13]([F:14])([F:15])[F:16].[F:1][C:2]([F:3])([F:4])[C:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[N+:17]([O-:18])=[O:20])([OH:12])[C:13]([F:14])([F:15])[F:16].[F:1][C:2]([F:3])([F:4])[C:5]([c:6]1[cH:7][cH:8][c:9]([N+:17]([O-:18])=[O:20])[cH:10][cH:11]1)([OH:12])[C:13]([F:14])([F:15])[F:16],US06316503B1
495,255662,[Br:1][Br:2].[CH:3]([c:4]1[nH:5][c:6]2[cH:7][c:8]([NH2:9])[cH:10][cH:11][c:12]2[n:13]1)([CH3:14])[CH3:15]>CC(O)=O>[Br:2][c:7]1[c:6]2[nH:5][c:4]([CH:3]([CH3:14])[CH3:15])[n:13][c:12]2[cH:11][cH:10][c:8]1[NH2:9],[Br:2][c:7]1[c:6]2[nH:5][c:4]([CH:3]([CH3:14])[CH3:15])[n:13][c:12]2[cH:11][cH:10][c:8]1[NH2:9].[Br:2][c:10]1[c:8]([NH2:9])[cH:7][c:6]2[nH:5][c:4]([CH:3]([CH3:14])[CH3:15])[n:13][c:12]2[cH:11]1.[Br:2][c:11]1[cH:10][c:8]([NH2:9])[cH:7][c:6]2[nH:5][c:4]([CH:3]([CH3:14])[CH3:15])[n:13][c:12]21,US06316637B1
496,255664,[Br:1][Br:2].[C:3]([c:4]1[nH:5][c:6]2[cH:7][c:8]([NH2:9])[cH:10][cH:11][c:12]2[n:13]1)([CH3:14])([CH3:15])[CH3:16]>CC(O)=O>[Br:2][c:7]1[c:6]2[nH:5][c:4]([C:3]([CH3:14])([CH3:15])[CH3:16])[n:13][c:12]2[cH:11][cH:10][c:8]1[NH2:9],[Br:2][c:7]1[c:6]2[nH:5][c:4]([C:3]([CH3:14])([CH3:15])[CH3:16])[n:13][c:12]2[cH:11][cH:10][c:8]1[NH2:9].[Br:2][c:10]1[c:8]([NH2:9])[cH:7][c:6]2[nH:5][c:4]([C:3]([CH3:14])([CH3:15])[CH3:16])[n:13][c:12]2[cH:11]1.[Br:2][c:11]1[cH:10][c:8]([NH2:9])[cH:7][c:6]2[nH:5][c:4]([C:3]([CH3:14])([CH3:15])[CH3:16])[n:13][c:12]21,US06316637B1
