,reaction_id,rxn_smiles,products_run,PatentNumber
2561,333818,[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1.[NH2:13][CH2:14][CH2:15][NH2:16]>>[c:2]1([NH:16][CH2:15][CH2:14][NH2:13])[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1,[c:2]1([NH:16][CH2:15][CH2:14][NH2:13])[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1.[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([NH:16][CH2:15][CH2:14][NH2:13])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1,US06949569B2
2562,335667,[Cl:1][c:2]1[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([F:10])[cH:11]1.[NH2:12][CH:13]1[CH2:14][CH2:15][N:16]([C:17]([O:18][CH2:19][CH3:20])=[O:21])[CH2:22][CH2:23]1>CN(C=O)C.C(Cl)Cl>[Cl:1][c:2]1[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([NH:12][CH:13]2[CH2:14][CH2:15][N:16]([C:17]([O:18][CH2:19][CH3:20])=[O:21])[CH2:22][CH2:23]2)[cH:11]1,[Cl:1][c:2]1[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([NH:12][CH:13]2[CH2:14][CH2:15][N:16]([C:17]([O:18][CH2:19][CH3:20])=[O:21])[CH2:22][CH2:23]2)[cH:11]1.[c:2]1([NH:12][CH:13]2[CH2:14][CH2:15][N:16]([C:17]([O:18][CH2:19][CH3:20])=[O:21])[CH2:22][CH2:23]2)[cH:3][cH:4][c:5]([N+:6]([O-:7])=[O:8])[c:9]([F:10])[cH:11]1,US06953793B2
2563,327746,[B:1]1([B:2]2[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]2)[O:11][C:12]([CH3:13])([CH3:14])[C:15]([CH3:16])([CH3:17])[O:18]1.[Br:19][c:20]1[c:21]([F:22])[c:23](-[c:24]2[c:25]([C:26]#[N:27])[cH:28][c:29]([F:30])[cH:31][cH:32]2)[c:33]([F:34])[cH:35][cH:36]1>>[B:1]1([c:20]2[c:21]([F:22])[c:23](-[c:24]3[c:25]([C:26]#[N:27])[cH:28][c:29]([F:30])[cH:31][cH:32]3)[c:33]([F:34])[cH:35][cH:36]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1,[B:1]1([c:20]2[c:21]([F:22])[c:23](-[c:24]3[c:25]([C:26]#[N:27])[cH:28][c:29]([F:30])[cH:31][cH:32]3)[c:33]([F:34])[cH:35][cH:36]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1.[B:1]1([c:21]2[c:20]([Br:19])[cH:36][cH:35][c:33]([F:34])[c:23]2-[c:24]2[c:25]([C:26]#[N:27])[cH:28][c:29]([F:30])[cH:31][cH:32]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1.[B:1]1([c:29]2[cH:28][c:25]([C:26]#[N:27])[c:24](-[c:23]3[c:21]([F:22])[c:20]([Br:19])[cH:36][cH:35][c:33]3[F:34])[cH:32][cH:31]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1.[B:1]1([c:33]2[c:23](-[c:24]3[c:25]([C:26]#[N:27])[cH:28][c:29]([F:30])[cH:31][cH:32]3)[c:21]([F:22])[c:20]([Br:19])[cH:36][cH:35]2)[O:3][C:4]([CH3:5])([CH3:6])[C:7]([CH3:8])([CH3:9])[O:10]1,US06900215B2
2564,342824,[C:1]([O:2][C:3](=[O:4])[NH:5][CH2:6][CH2:7][n:8]1[c:9]([Br:10])[c:11]([N+:12]([O-:13])=[O:14])[c:15]([Br:16])[n:17]1)([CH3:18])([CH3:19])[CH3:20].[CH2:21]([NH2:22])[c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1>CCO>[C:1]([O:2][C:3](=[O:4])[NH:5][CH2:6][CH2:7][n:8]1[c:9]([NH:22][CH2:21][c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:11]([N+:12]([O-:13])=[O:14])[c:15]([Br:16])[n:17]1)([CH3:18])([CH3:19])[CH3:20],[C:1]([O:2][C:3](=[O:4])[NH:5][CH2:6][CH2:7][n:8]1[c:9]([NH:22][CH2:21][c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:11]([N+:12]([O-:13])=[O:14])[c:15]([Br:16])[n:17]1)([CH3:18])([CH3:19])[CH3:20].[C:1]([O:2][C:3](=[O:4])[NH:5][CH2:6][CH2:7][n:8]1[c:9]([Br:10])[c:11]([N+:12]([O-:13])=[O:14])[c:15]([NH:22][CH2:21][c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[n:17]1)([CH3:18])([CH3:19])[CH3:20],US07014663B2
2566,346152,[F:1][c:2]1[cH:3][c:4]([N+:5]([O-:6])=[O:7])[cH:8][cH:9][c:10]1[F:11].[NH:12]1[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]1>O>[F:1][c:2]1[cH:3][c:4]([N+:5]([O-:6])=[O:7])[cH:8][cH:9][c:10]1[N:12]1[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]1,[F:1][c:2]1[cH:3][c:4]([N+:5]([O-:6])=[O:7])[cH:8][cH:9][c:10]1[N:12]1[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]1.[c:2]1([N:12]2[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]2)[cH:3][c:4]([N+:5]([O-:6])=[O:7])[cH:8][cH:9][c:10]1[F:11],US07037927B2
2567,348999,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[F:10][c:11]1[cH:12][cH:13][c:14]([CH:15]([NH2:16])[CH3:17])[cH:18][cH:19]1>>[Cl:1][c:2]1[n:3][c:4]([NH:16][CH:15]([c:14]2[cH:13][cH:12][c:11]([F:10])[cH:19][cH:18]2)[CH3:17])[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:16][CH:15]([c:14]2[cH:13][cH:12][c:11]([F:10])[cH:19][cH:18]2)[CH3:17])[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:16][CH:15]([c:14]2[cH:13][cH:12][c:11]([F:10])[cH:19][cH:18]2)[CH3:17])[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2568,349003,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[nH:10]1[c:11](-[c:12]2[cH:13][c:14]([NH2:15])[cH:16][cH:17][cH:18]2)[n:19][n:20][n:21]1>CO.O>[Cl:1][c:2]1[n:3][c:4]([NH:15][c:14]2[cH:13][c:12](-[c:11]3[n:10][n:21][n:20][nH:19]3)[cH:18][cH:17][cH:16]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:15][c:14]2[cH:13][c:12](-[c:11]3[n:10][n:21][n:20][nH:19]3)[cH:18][cH:17][cH:16]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:15][c:14]2[cH:13][c:12](-[c:11]3[n:10][n:21][n:20][nH:19]3)[cH:18][cH:17][cH:16]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2569,349004,[CH3:1][O:2][c:3]1[cH:4][c:5]([Cl:6])[c:7]([O:8][CH3:9])[cH:10][c:11]1[NH2:12].[Cl:13][c:14]1[n:15][c:16]([Cl:17])[c:18]([F:19])[cH:20][n:21]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([Cl:6])[c:7]([O:8][CH3:9])[cH:10][c:11]1[NH:12][c:16]1[n:15][c:14]([Cl:13])[n:21][cH:20][c:18]1[F:19],[CH3:1][O:2][c:3]1[cH:4][c:5]([Cl:6])[c:7]([O:8][CH3:9])[cH:10][c:11]1[NH:12][c:16]1[n:15][c:14]([Cl:13])[n:21][cH:20][c:18]1[F:19].[CH3:1][O:2][c:3]1[cH:4][c:5]([Cl:6])[c:7]([O:8][CH3:9])[cH:10][c:11]1[NH:12][c:14]1[n:15][c:16]([Cl:17])[c:18]([F:19])[cH:20][n:21]1,US07060827B2
2570,348960,[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1.[NH:13]1[CH2:14][CH2:15][NH:16][CH2:17][CH2:18]1>O>[c:2]1([N:13]2[CH2:14][CH2:15][NH:16][CH2:17][CH2:18]2)[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1,[c:2]1([N:13]2[CH2:14][CH2:15][NH:16][CH2:17][CH2:18]2)[c:3]2[c:4]([cH:5][c:6]([Cl:7])[cH:8][cH:9]2)[n:10][cH:11][cH:12]1.[Cl:1][c:2]1[c:3]2[c:4]([cH:5][c:6]([N:13]3[CH2:14][CH2:15][NH:16][CH2:17][CH2:18]3)[cH:8][cH:9]2)[n:10][cH:11][cH:12]1,US07060722B2
2571,349005,[CH3:1][O:2][C:3]([c:4]1[cH:5][c:6]([NH2:7])[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14]1)=[O:15].[Cl:16][c:17]1[n:18][c:19]([Cl:20])[c:21]([F:22])[cH:23][n:24]1>>[CH3:1][O:2][C:3]([c:4]1[cH:5][c:6]([NH:7][c:19]2[n:18][c:17]([Cl:16])[n:24][cH:23][c:21]2[F:22])[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14]1)=[O:15],[CH3:1][O:2][C:3]([c:4]1[cH:5][c:6]([NH:7][c:19]2[n:18][c:17]([Cl:16])[n:24][cH:23][c:21]2[F:22])[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14]1)=[O:15].[CH3:1][O:2][C:3]([c:4]1[cH:5][c:6]([NH:7][c:17]2[n:18][c:19]([Cl:20])[c:21]([F:22])[cH:23][n:24]2)[cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14]1)=[O:15],US07060827B2
2572,349006,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[c:10]1(-[c:11]2[o:12][c:13](-[c:14]3[cH:15][c:16]([NH2:17])[cH:18][cH:19][cH:20]3)[n:21][n:22]2)[cH:23][cH:24][cH:25][cH:26][cH:27]1>>[Cl:1][c:2]1[n:3][c:4]([NH:17][c:16]2[cH:15][c:14](-[c:13]3[o:12][c:11](-[c:10]4[cH:23][cH:24][cH:25][cH:26][cH:27]4)[n:22][n:21]3)[cH:20][cH:19][cH:18]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:17][c:16]2[cH:15][c:14](-[c:13]3[o:12][c:11](-[c:10]4[cH:23][cH:24][cH:25][cH:26][cH:27]4)[n:22][n:21]3)[cH:20][cH:19][cH:18]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:17][c:16]2[cH:15][c:14](-[c:13]3[o:12][c:11](-[c:10]4[cH:23][cH:24][cH:25][cH:26][cH:27]4)[n:22][n:21]3)[cH:20][cH:19][cH:18]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2573,349007,[CH2:1]([O:2][C:3]([CH:4]=[C:5]1[NH:6][N:7]=[C:8]([c:9]2[cH:10][c:11]([NH2:12])[cH:13][cH:14][cH:15]2)[O:16]1)=[O:17])[CH3:18].[Cl:19][c:20]1[n:21][c:22]([Cl:23])[c:24]([F:25])[cH:26][n:27]1>>[CH2:1]([O:2][C:3]([CH:4]=[C:5]1[NH:6][N:7]=[C:8]([c:9]2[cH:10][c:11]([NH:12][c:22]3[n:21][c:20]([Cl:19])[n:27][cH:26][c:24]3[F:25])[cH:13][cH:14][cH:15]2)[O:16]1)=[O:17])[CH3:18],[CH2:1]([O:2][C:3]([CH:4]=[C:5]1[NH:6][N:7]=[C:8]([c:9]2[cH:10][c:11]([NH:12][c:22]3[n:21][c:20]([Cl:19])[n:27][cH:26][c:24]3[F:25])[cH:13][cH:14][cH:15]2)[O:16]1)=[O:17])[CH3:18].[CH2:1]([O:2][C:3]([CH:4]=[C:5]1[NH:6][N:7]=[C:8]([c:9]2[cH:10][c:11]([NH:12][c:20]3[n:21][c:22]([Cl:23])[c:24]([F:25])[cH:26][n:27]3)[cH:13][cH:14][cH:15]2)[O:16]1)=[O:17])[CH3:18],US07060827B2
2574,349010,[Cl:13][c:14]1[n:15][c:16]([Cl:17])[c:18]([F:19])[cH:20][n:21]1.[Cl:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12]>>[Cl:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:16]2[n:15][c:14]([Cl:13])[n:21][cH:20][c:18]2[F:19])[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12],[Cl:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:16]2[n:15][c:14]([Cl:13])[n:21][cH:20][c:18]2[F:19])[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12].[Cl:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:14]2[n:15][c:16]([Cl:17])[c:18]([F:19])[cH:20][n:21]2)[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12],US07060827B2
2575,349011,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][n:13][c:14]([O:15][CH3:16])[cH:17][cH:18]1>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][n:13][c:14]([O:15][CH3:16])[cH:17][cH:18]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][n:13][c:14]([O:15][CH3:16])[cH:17][cH:18]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][n:13][c:14]([O:15][CH3:16])[cH:17][cH:18]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2576,349008,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[F:10][C:11]([F:12])([F:13])[O:14][c:15]1[cH:16][cH:17][c:18]([NH2:19])[cH:20][cH:21]1>>[Cl:1][c:2]1[n:3][c:4]([NH:19][c:18]2[cH:17][cH:16][c:15]([O:14][C:11]([F:10])([F:12])[F:13])[cH:21][cH:20]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:19][c:18]2[cH:17][cH:16][c:15]([O:14][C:11]([F:10])([F:12])[F:13])[cH:21][cH:20]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:19][c:18]2[cH:17][cH:16][c:15]([O:14][C:11]([F:10])([F:12])[F:13])[cH:21][cH:20]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2577,349009,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[F:10][C:11]([F:12])([F:13])[c:14]1[cH:15][cH:16][c:17]([NH2:18])[cH:19][cH:20]1>>[Cl:1][c:2]1[n:3][c:4]([NH:18][c:17]2[cH:16][cH:15][c:14]([C:11]([F:10])([F:12])[F:13])[cH:20][cH:19]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:18][c:17]2[cH:16][cH:15][c:14]([C:11]([F:10])([F:12])[F:13])[cH:20][cH:19]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:18][c:17]2[cH:16][cH:15][c:14]([C:11]([F:10])([F:12])[F:13])[cH:20][cH:19]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2578,349012,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[F:10][c:11]1[cH:12][c:13]([NH2:14])[cH:15][cH:16][c:17]1[F:18]>>[Cl:1][c:2]1[n:3][c:4]([NH:14][c:13]2[cH:12][c:11]([F:10])[c:17]([F:18])[cH:16][cH:15]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:14][c:13]2[cH:12][c:11]([F:10])[c:17]([F:18])[cH:16][cH:15]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:14][c:13]2[cH:12][c:11]([F:10])[c:17]([F:18])[cH:16][cH:15]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2579,349013,[Cl:10][c:11]1[n:12][c:13]([Cl:14])[c:15]([F:16])[cH:17][n:18]1.[Cl:1][c:2]1[cH:3][c:4]([NH2:5])[cH:6][cH:7][c:8]1[Cl:9]>>[Cl:1][c:2]1[cH:3][c:4]([NH:5][c:13]2[n:12][c:11]([Cl:10])[n:18][cH:17][c:15]2[F:16])[cH:6][cH:7][c:8]1[Cl:9],[Cl:1][c:2]1[cH:3][c:4]([NH:5][c:13]2[n:12][c:11]([Cl:10])[n:18][cH:17][c:15]2[F:16])[cH:6][cH:7][c:8]1[Cl:9].[Cl:1][c:2]1[cH:3][c:4]([NH:5][c:11]2[n:12][c:13]([Cl:14])[c:15]([F:16])[cH:17][n:18]2)[cH:6][cH:7][c:8]1[Cl:9],US07060827B2
2580,349015,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[c:12]([O:13][CH3:14])[n:15][c:16]([O:17][CH3:18])[cH:19][cH:20]1>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[c:12]([O:13][CH3:14])[n:15][c:16]([O:17][CH3:18])[cH:19][cH:20]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[c:12]([O:13][CH3:14])[n:15][c:16]([O:17][CH3:18])[cH:19][cH:20]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[c:12]([O:13][CH3:14])[n:15][c:16]([O:17][CH3:18])[cH:19][cH:20]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2581,349016,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][n:13][c:14]([Cl:15])[cH:16][cH:17]1>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][n:13][c:14]([Cl:15])[cH:16][cH:17]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][n:13][c:14]([Cl:15])[cH:16][cH:17]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][n:13][c:14]([Cl:15])[cH:16][cH:17]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[nH:10]1[c:11]2[cH:12][n:13][c:14]1[cH:16][cH:17]2,US07060827B2
2582,349017,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][c:13]([CH3:14])[cH:15][cH:16][n:17]1>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][c:13]([CH3:14])[cH:15][cH:16][n:17]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][c:13]([CH3:14])[cH:15][cH:16][n:17]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][c:13]([CH3:14])[cH:15][cH:16][n:17]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2583,349019,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][c:13]2[c:14]([cH:15][cH:16]1)[n:17][cH:18][cH:19][cH:20]2>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][c:13]3[c:14]([cH:15][cH:16]2)[n:17][cH:18][cH:19][cH:20]3)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][c:13]3[c:14]([cH:15][cH:16]2)[n:17][cH:18][cH:19][cH:20]3)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][c:13]3[c:14]([cH:15][cH:16]2)[n:17][cH:18][cH:19][cH:20]3)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2584,349024,[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH2:6])[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12].[Cl:13][c:14]1[n:15][c:16]([Cl:17])[c:18]([F:19])[cH:20][n:21]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:16]2[n:15][c:14]([Cl:13])[n:21][cH:20][c:18]2[F:19])[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12],[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:16]2[n:15][c:14]([Cl:13])[n:21][cH:20][c:18]2[F:19])[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12].[CH3:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:14]2[n:15][c:16]([Cl:17])[c:18]([F:19])[cH:20][n:21]2)[cH:7][c:8]1[C:9]([F:10])([F:11])[F:12],US07060827B2
2585,349014,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][cH:13][cH:14][c:15]([CH3:16])[n:17]1>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][cH:13][cH:14][c:15]([CH3:16])[n:17]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][cH:13][cH:14][c:15]([CH3:16])[n:17]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][cH:13][cH:14][c:15]([CH3:16])[n:17]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2586,349020,[Cl:14][c:15]1[n:16][c:17]([Cl:18])[c:19]([F:20])[cH:21][n:22]1.[Cl:1][c:2]1[cH:3][c:4]([NH2:5])[cH:6][cH:7][c:8]1[O:9][C:10]([F:11])([F:12])[F:13]>>[Cl:1][c:2]1[cH:3][c:4]([NH:5][c:17]2[n:16][c:15]([Cl:14])[n:22][cH:21][c:19]2[F:20])[cH:6][cH:7][c:8]1[O:9][C:10]([F:11])([F:12])[F:13],[Cl:1][c:2]1[cH:3][c:4]([NH:5][c:17]2[n:16][c:15]([Cl:14])[n:22][cH:21][c:19]2[F:20])[cH:6][cH:7][c:8]1[O:9][C:10]([F:11])([F:12])[F:13].[Cl:1][c:2]1[cH:3][c:4]([NH:5][c:15]2[n:16][c:17]([Cl:18])[c:19]([F:20])[cH:21][n:22]2)[cH:6][cH:7][c:8]1[O:9][C:10]([F:11])([F:12])[F:13],US07060827B2
2587,349025,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[F:10][c:11]1[cH:12][cH:13][c:14]([NH2:15])[cH:16][c:17]1[CH3:18]>>[Cl:1][c:2]1[n:3][c:4]([NH:15][c:14]2[cH:13][cH:12][c:11]([F:10])[c:17]([CH3:18])[cH:16]2)[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:15][c:14]2[cH:13][cH:12][c:11]([F:10])[c:17]([CH3:18])[cH:16]2)[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:15][c:14]2[cH:13][cH:12][c:11]([F:10])[c:17]([CH3:18])[cH:16]2)[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2588,349029,[Cl:1][c:2]1[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1.[NH2:10][c:11]1[cH:12][c:13]2[c:14]([cH:15][cH:16]1)[CH2:17][CH2:18][CH2:19][C:20]2=[O:21]>>[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][c:13]3[c:14]([cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][C:20]3=[O:21])[c:6]([F:7])[cH:8][n:9]1,[Cl:1][c:2]1[n:3][c:4]([NH:10][c:11]2[cH:12][c:13]3[c:14]([cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][C:20]3=[O:21])[c:6]([F:7])[cH:8][n:9]1.[c:2]1([NH:10][c:11]2[cH:12][c:13]3[c:14]([cH:15][cH:16]2)[CH2:17][CH2:18][CH2:19][C:20]3=[O:21])[n:3][c:4]([Cl:5])[c:6]([F:7])[cH:8][n:9]1,US07060827B2
2589,349027,[CH2:1]([O:2][C:3]([CH:4]1[CH2:5][CH2:6][N:7]([C:8]([c:9]2[cH:10][c:11]([NH2:12])[cH:13][cH:14][cH:15]2)=[O:16])[CH2:17][CH2:18]1)=[O:19])[CH3:20].[Cl:21][c:22]1[n:23][c:24]([Cl:25])[c:26]([F:27])[cH:28][n:29]1>>[CH2:1]([O:2][C:3]([CH:4]1[CH2:5][CH2:6][N:7]([C:8]([c:9]2[cH:10][c:11]([NH:12][c:24]3[n:23][c:22]([Cl:21])[n:29][cH:28][c:26]3[F:27])[cH:13][cH:14][cH:15]2)=[O:16])[CH2:17][CH2:18]1)=[O:19])[CH3:20],[CH2:1]([O:2][C:3]([CH:4]1[CH2:5][CH2:6][N:7]([C:8]([c:9]2[cH:10][c:11]([NH:12][c:24]3[n:23][c:22]([Cl:21])[n:29][cH:28][c:26]3[F:27])[cH:13][cH:14][cH:15]2)=[O:16])[CH2:17][CH2:18]1)=[O:19])[CH3:20].[CH2:1]([O:2][C:3]([CH:4]1[CH2:5][CH2:6][N:7]([C:8]([c:9]2[cH:10][c:11]([NH:12][c:22]3[n:23][c:24]([Cl:25])[c:26]([F:27])[cH:28][n:29]3)[cH:13][cH:14][cH:15]2)=[O:16])[CH2:17][CH2:18]1)=[O:19])[CH3:20],US07060827B2
