,reaction_id,templates,rxn_smiles,products_run,yield,rxnname,N_atom,max_MW,charged,max_N_stereoisomers,bond_changes,aromatic,incorrect
1216,d891b602151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[O:27]=[C:28]1[CH2:29][CH2:30][C:31](=[O:32])[N:33]1[Br:34]>CC#N>[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[c:15]([Br:34])[c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1,[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[c:15]([Br:34])[c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[c:3]([Br:34])[c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[c:8]([Br:34])[cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][c:9]([Br:34])[c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[c:12]([Br:34])[c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[c:20]([Br:34])[cH:21][cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][cH:22][c:23]([CH2:24][NH2:25])[c:26]1[Br:34].[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][c:21]([Br:34])[cH:22][c:23]([CH2:24][NH2:25])[cH:26]1.[CH3:1][c:2]1[cH:3][c:4]([O:5][CH2:6][c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][c:13]2[F:14])[cH:15][c:16](=[O:17])[n:18]1-[c:19]1[cH:20][cH:21][c:22]([Br:34])[c:23]([CH2:24][NH2:25])[cH:26]1,58.0,Bromination,34,434.0441463240001,True,1,"{('33', '34', 0.0), ('15', '34', 1.0)}",True,False
1217,d8b07a06151311ea81f9b7db9d39a498,"[Cl;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Cl;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8][c:9]([NH2:10])[cH:11][cH:12]1.[O:13]=[C:14]1[CH2:15][CH2:16][C:17](=[O:18])[N:19]1[Cl:20]>CC#N>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8][c:9]([NH2:10])[c:11]([Cl:20])[cH:12]1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8][c:9]([NH2:10])[c:11]([Cl:20])[cH:12]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:7]([Cl:20])[n:8][c:9]([NH2:10])[cH:11][cH:12]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8][c:9]([NH2:10])[cH:11][c:12]1[Cl:20],79.0,Chlorination,20,200.035255208,True,1,"{('11', '20', 1.0), ('19', '20', 0.0)}",True,False
1218,d8a30858151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[CH3:17].[O:18]=[C:19]1[CH2:20][CH2:21][C:22](=[O:23])[N:24]1[Br:25]>O=[Cl](=O)(=O)O.ClCCl>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:25])[c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[CH3:17],[CH3:1][O:2][c:3]1[c:4]([Br:25])[cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[CH3:17].[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:25])[cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]1[CH3:17].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[c:12]([Br:25])[cH:13][cH:14][cH:15][c:16]1[CH3:17].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][c:13]([Br:25])[cH:14][cH:15][c:16]1[CH3:17].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][cH:13][c:14]([Br:25])[cH:15][c:16]1[CH3:17].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]1-[c:11]1[cH:12][cH:13][cH:14][c:15]([Br:25])[c:16]1[CH3:17],80.0,Bromination,25,306.02554182,True,1,"{('25', '6', 1.0), ('24', '25', 0.0)}",True,False
1219,d8ac6e20151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][c:2]1[cH:3][n:4][cH:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]12.[O:12]=[C:13]1[CH2:14][CH2:15][C:16](=[O:17])[N:18]1[Br:19]>N.O=S(=O)(O)O>[CH3:1][c:2]1[cH:3][n:4][cH:5][c:6]2[cH:7][cH:8][cH:9][c:10]([Br:19])[c:11]12,[CH3:1][c:2]1[cH:3][n:4][cH:5][c:6]2[cH:7][cH:8][cH:9][c:10]([Br:19])[c:11]12.[CH3:1][c:2]1[c:3]([Br:19])[n:4][cH:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]12.[CH3:1][c:2]1[cH:3][n:4][c:5]([Br:19])[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]12.[CH3:1][c:2]1[cH:3][n:4][cH:5][c:6]2[c:7]([Br:19])[cH:8][cH:9][cH:10][c:11]12.[CH3:1][c:2]1[cH:3][n:4][cH:5][c:6]2[cH:7][c:8]([Br:19])[cH:9][cH:10][c:11]12.[CH3:1][c:2]1[cH:3][n:4][cH:5][c:6]2[cH:7][cH:8][c:9]([Br:19])[cH:10][c:11]12,69.18,Bromination,19,220.984011356,True,1,"{('10', '19', 1.0), ('18', '19', 0.0)}",True,False
1220,d8a68758151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[Br:8].[O:9]=[c:10]1[cH:11][c:12](-[c:13]2[cH:14][cH:15][n:16][cH:17][cH:18]2)[n:19][c:20](-[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[nH:27]1>O.CC(=O)O>[Br:8][c:11]1[c:10](=[O:9])[nH:27][c:20](-[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[n:19][c:12]1-[c:13]1[cH:14][cH:15][n:16][cH:17][cH:18]1,[Br:8][c:11]1[c:10](=[O:9])[nH:27][c:20](-[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[n:19][c:12]1-[c:13]1[cH:14][cH:15][n:16][cH:17][cH:18]1.[Br:8][c:14]1[c:13](-[c:12]2[cH:11][c:10](=[O:9])[nH:27][c:20](-[c:21]3[cH:22][cH:23][cH:24][cH:25][cH:26]3)[n:19]2)[cH:18][cH:17][n:16][cH:15]1.[Br:8][c:15]1[cH:14][c:13](-[c:12]2[cH:11][c:10](=[O:9])[nH:27][c:20](-[c:21]3[cH:22][cH:23][cH:24][cH:25][cH:26]3)[n:19]2)[cH:18][cH:17][n:16]1.[Br:8][c:22]1[c:21](-[c:20]2[n:19][c:12](-[c:13]3[cH:14][cH:15][n:16][cH:17][cH:18]3)[cH:11][c:10](=[O:9])[nH:27]2)[cH:26][cH:25][cH:24][cH:23]1.[Br:8][c:23]1[cH:22][c:21](-[c:20]2[n:19][c:12](-[c:13]3[cH:14][cH:15][n:16][cH:17][cH:18]3)[cH:11][c:10](=[O:9])[nH:27]2)[cH:26][cH:25][cH:24]1.[Br:8][c:24]1[cH:23][cH:22][c:21](-[c:20]2[n:19][c:12](-[c:13]3[cH:14][cH:15][n:16][cH:17][cH:18]3)[cH:11][c:10](=[O:9])[nH:27]2)[cH:26][cH:25]1,92.41,Bromination,27,327.00072404,True,1,"{('7', '8', 0.0), ('11', '8', 1.0)}",True,False
1221,d8c1f240151311ea81f9b7db9d39a498,"[Cl;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Cl;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][c:2]1[n:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][n:9][c:10]([NH2:11])[n:12]2)[n:13]1[CH3:14].[O:15]=[C:16]1[CH2:17][CH2:18][C:19](=[O:20])[N:21]1[Cl:22]>CC(=O)O>[CH3:1][c:2]1[n:3][cH:4][c:5](-[c:6]2[c:7]([Cl:22])[cH:8][n:9][c:10]([NH2:11])[n:12]2)[n:13]1[CH3:14],[CH3:1][c:2]1[n:3][cH:4][c:5](-[c:6]2[c:7]([Cl:22])[cH:8][n:9][c:10]([NH2:11])[n:12]2)[n:13]1[CH3:14].[CH3:1][c:2]1[n:3][c:4]([Cl:22])[c:5](-[c:6]2[cH:7][cH:8][n:9][c:10]([NH2:11])[n:12]2)[n:13]1[CH3:14].[CH3:1][c:2]1[n:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([Cl:22])[n:9][c:10]([NH2:11])[n:12]2)[n:13]1[CH3:14],77.0,Chlorination,22,223.062473,True,1,"{('21', '22', 0.0), ('22', '7', 1.0)}",True,False
1222,d8e171f6151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[NH2:1][c:2]1[cH:3][c:4]([Cl:5])[c:6]([Cl:7])[cH:8][c:9]1[N+:10]([O-:11])=[O:12].[O:13]=[C:14]1[CH2:15][CH2:16][C:17](=[O:18])[N:19]1[Br:20]>O.CN(C)C=O>[NH2:1][c:2]1[c:3]([Br:20])[c:4]([Cl:5])[c:6]([Cl:7])[cH:8][c:9]1[N+:10]([O-:11])=[O:12],[NH2:1][c:2]1[c:3]([Br:20])[c:4]([Cl:5])[c:6]([Cl:7])[cH:8][c:9]1[N+:10]([O-:11])=[O:12].[NH2:1][c:2]1[cH:3][c:4]([Cl:5])[c:6]([Cl:7])[c:8]([Br:20])[c:9]1[N+:10]([O-:11])=[O:12],86.0,Bromination,20,283.875494796,True,1,"{('20', '3', 1.0), ('19', '20', 0.0)}",True,False
1223,d8cf1aa6151311ea81f9b7db9d39a498,"[#7;a:1]:[cH;D2;+0:2]:[c,n:3].[Br;H0;D1;+0:4]-[N;H0;D3;+0:5]1-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[CH2;D2;+0:8]-[CH2;D2;+0:9]-[C;H0;D3;+0:10]-1=[O;H0;D1;+0:11]>>[#7;a:1]:[c;H0;D3;+0:2](-[Br;H0;D1;+0:4]):[c,n:3]",[CH3:1][c:2]1[cH:3][cH:4][n:5](-[c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[N:12]3[CH2:13][c:14]4[cH:15][cH:16][cH:17][n:18]4[CH2:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]43)[c:26]([Cl:27])[cH:28]2)[n:29]1.[O:30]=[C:31]1[CH2:32][CH2:33][C:34](=[O:35])[N:36]1[Br:37]>ClCCl>[CH3:1][c:2]1[cH:3][cH:4][n:5](-[c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[N:12]3[CH2:13][c:14]4[cH:15][cH:16][c:17]([Br:37])[n:18]4[CH2:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]43)[c:26]([Cl:27])[cH:28]2)[n:29]1,[CH3:1][c:2]1[cH:3][cH:4][n:5](-[c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[N:12]3[CH2:13][c:14]4[cH:15][cH:16][c:17]([Br:37])[n:18]4[CH2:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]43)[c:26]([Cl:27])[cH:28]2)[n:29]1.[CH3:1][c:2]1[cH:3][c:4]([Br:37])[n:5](-[c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[N:12]3[CH2:13][c:14]4[cH:15][cH:16][cH:17][n:18]4[CH2:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]43)[c:26]([Cl:27])[cH:28]2)[n:29]1,76.49,Bromination,37,480.035250976,True,1,"{('36', '37', 0.0), ('17', '37', 1.0)}",True,False
1224,d8ebc9bc151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[OH:9].[O:10]=[C:11]1[CH2:12][CH2:13][C:14](=[O:15])[N:16]1[Br:17]>O=C(OC(=O)C(F)(F)F)C(F)(F)F.CC(C)(C)O[K].CC#N.ClCCl.O[Na]>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:17])[cH:7][c:8]1[OH:9],[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Br:17])[cH:7][c:8]1[OH:9].[CH3:1][O:2][c:3]1[c:4]([Br:17])[cH:5][cH:6][cH:7][c:8]1[OH:9].[CH3:1][O:2][c:3]1[cH:4][c:5]([Br:17])[cH:6][cH:7][c:8]1[OH:9].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([Br:17])[c:8]1[OH:9],90.0,Bromination,17,209.97516318,True,1,"{('17', '6', 1.0), ('16', '17', 0.0)}",True,False
1225,d8ea7d64151311ea81f9b7db9d39a498,"[Cl;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Cl;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([OH:9])[cH:10][c:11]1[Cl:12].[O:13]=[C:14]1[CH2:15][CH2:16][C:17](=[O:18])[N:19]1[Cl:20]>CC(=O)O>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([Cl:20])[c:8]([OH:9])[cH:10][c:11]1[Cl:12],[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][c:7]([Cl:20])[c:8]([OH:9])[cH:10][c:11]1[Cl:12].[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([Cl:20])[cH:7][c:8]([OH:9])[cH:10][c:11]1[Cl:12].[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([OH:9])[c:10]([Cl:20])[c:11]1[Cl:12],60.0,Chlorination,20,219.969399412,True,1,"{('20', '7', 1.0), ('19', '20', 0.0)}",True,False
1226,d90eafa4151311ea81f9b7db9d39a498,"[#7;a:1]:[cH;D2;+0:2]:[c,n:3].[Br;H0;D1;+0:4]-[N;H0;D3;+0:5]1-[C;H0;D3;+0:6](=[O;H0;D1;+0:7])-[CH2;D2;+0:8]-[CH2;D2;+0:9]-[C;H0;D3;+0:10]-1=[O;H0;D1;+0:11]>>[#7;a:1]:[c;H0;D3;+0:2](-[Br;H0;D1;+0:4]):[c,n:3]",[CH3:1][c:2]1[cH:3][n:4]2[cH:5][cH:6][cH:7][c:8]([O:9][C:10]([CH3:11])=[O:12])[c:13]2[n:14]1.[O:15]=[C:16]1[CH2:17][CH2:18][C:19](=[O:20])[N:21]1[Br:22]>CCOC(C)=O.CCO>[CH3:1][c:2]1[c:3]([Br:22])[n:4]2[cH:5][cH:6][cH:7][c:8]([O:9][C:10]([CH3:11])=[O:12])[c:13]2[n:14]1,[CH3:1][c:2]1[c:3]([Br:22])[n:4]2[cH:5][cH:6][cH:7][c:8]([O:9][C:10]([CH3:11])=[O:12])[c:13]2[n:14]1.[CH3:1][c:2]1[cH:3][n:4]2[c:5]([Br:22])[cH:6][cH:7][c:8]([O:9][C:10]([CH3:11])=[O:12])[c:13]2[n:14]1,87.24,Bromination,22,267.9847396280001,True,1,"{('22', '3', 1.0), ('21', '22', 0.0)}",True,False
1227,d9143ab4151311ea81f9b7db9d39a498,"[Cl;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Cl;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19].[O:20]=[C:21]1[CH2:22][CH2:23][C:24](=[O:25])[N:26]1[Cl:27]>c1ccccc1>[CH3:1][O:2][c:3]1[cH:4][c:5]([Cl:27])[cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19],[CH3:1][O:2][c:3]1[cH:4][c:5]([Cl:27])[cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19].[CH3:1][O:2][c:3]1[c:4]([Cl:27])[cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([Cl:27])[c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[c:12]([Cl:27])[cH:13][c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][c:13]([Cl:27])[c:14]([Cl:15])[cH:16][n:17]2)[c:18]1[NH2:19].[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[NH:10][c:11]2[cH:12][cH:13][c:14]([Cl:15])[c:16]([Cl:27])[n:17]2)[c:18]1[NH2:19],90.0,Chlorination,27,311.0228319520001,True,1,"{('26', '27', 0.0), ('27', '5', 1.0)}",True,False
1228,d9186152151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[Br:8].[OH:9][CH2:10][CH2:11][c:12]1[cH:13][cH:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]2[cH:21]1>CC#N>[Br:8][c:21]1[c:12]([CH2:11][CH2:10][OH:9])[cH:13][cH:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21,[Br:8][c:21]1[c:12]([CH2:11][CH2:10][OH:9])[cH:13][cH:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21.[Br:8][c:13]1[c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:20]2[c:15]([cH:14]1)[cH:16][cH:17][cH:18][cH:19]2.[Br:8][c:14]1[cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:20]2[c:15]1[cH:16][cH:17][cH:18][cH:19]2.[Br:8][c:16]1[c:15]2[cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:20]2[cH:19][cH:18][cH:17]1.[Br:8][c:17]1[cH:16][c:15]2[cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:20]2[cH:19][cH:18]1.[Br:8][c:18]1[cH:17][cH:16][c:15]2[cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:20]2[cH:19]1.[Br:8][c:19]1[cH:18][cH:17][cH:16][c:15]2[cH:14][cH:13][c:12]([CH2:11][CH2:10][OH:9])[cH:21][c:20]21,92.0,Bromination,21,249.999327072,True,1,"{('7', '8', 0.0), ('21', '8', 1.0)}",True,False
1229,d91207b2151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[F:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]3[cH:9][cH:10][c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1.[O:18]=[C:19]1[CH2:20][CH2:21][C:22](=[O:23])[N:24]1[Br:25]>CN(C)C=O>[F:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[c:7]([Br:25])[c:8]3[cH:9][cH:10][c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1,[F:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[c:7]([Br:25])[c:8]3[cH:9][cH:10][c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1.[F:1][c:2]1[c:3]([Br:25])[cH:4][c:5](-[c:6]2[cH:7][c:8]3[cH:9][cH:10][c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1.[F:1][c:2]1[cH:3][c:4]([Br:25])[c:5](-[c:6]2[cH:7][c:8]3[cH:9][cH:10][c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1.[F:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]3[c:9]([Br:25])[cH:10][c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1.[F:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]3[cH:9][c:10]([Br:25])[c:11]([Cl:12])[cH:13][n:14]3[n:15]2)[cH:16][cH:17]1.[F:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]3[cH:9][cH:10][c:11]([Cl:12])[c:13]([Br:25])[n:14]3[n:15]2)[cH:16][cH:17]1,86.0,Bromination,25,323.94651622400005,True,1,"{('25', '7', 1.0), ('24', '25', 0.0)}",True,False
