,reaction_id,rxn_smiles,products_run,PatentNumber
3407,118647,[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:6][c:7]([CH:8]2[CH2:9][NH:10][CH2:11][CH2:12][NH:13]2)[cH:14][cH:15]1.[F:16][c:17]1[c:18]([F:19])[cH:20][c:21]2[n:22][c:23]3[n:24]([CH3:25])[cH:26][c:27]([C:28]([OH:29])=[O:30])[c:31](=[O:32])[c:33]3[cH:34][c:35]2[cH:36]1>>[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:6][c:7]([CH:8]2[CH2:9][N:10]([c:18]3[c:17]([F:16])[cH:36][c:35]4[c:21]([cH:20]3)[n:22][c:23]3[n:24]([CH3:25])[cH:26][c:27]([C:28]([OH:29])=[O:30])[c:31](=[O:32])[c:33]3[cH:34]4)[CH2:11][CH2:12][NH:13]2)[cH:14][cH:15]1,[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:6][c:7]([CH:8]2[CH2:9][N:10]([c:18]3[c:17]([F:16])[cH:36][c:35]4[c:21]([cH:20]3)[n:22][c:23]3[n:24]([CH3:25])[cH:26][c:27]([C:28]([OH:29])=[O:30])[c:31](=[O:32])[c:33]3[cH:34]4)[CH2:11][CH2:12][NH:13]2)[cH:14][cH:15]1.[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:6][c:7]([CH:8]2[CH2:9][NH:10][CH2:11][CH2:12][N:13]2[c:17]2[c:18]([F:19])[cH:20][c:21]3[n:22][c:23]4[n:24]([CH3:25])[cH:26][c:27]([C:28]([OH:29])=[O:30])[c:31](=[O:32])[c:33]4[cH:34][c:35]3[cH:36]2)[cH:14][cH:15]1.[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:6][c:7]([CH:8]2[CH2:9][NH:10][CH2:11][CH2:12][N:13]2[c:18]2[c:17]([F:16])[cH:36][c:35]3[c:21]([cH:20]2)[n:22][c:23]2[n:24]([CH3:25])[cH:26][c:27]([C:28]([OH:29])=[O:30])[c:31](=[O:32])[c:33]2[cH:34]3)[cH:14][cH:15]1.[CH3:1][O:2][CH2:3][c:4]1[cH:5][cH:6][c:7]([CH:8]2[CH2:9][N:10]([c:17]3[c:18]([F:19])[cH:20][c:21]4[n:22][c:23]5[n:24]([CH3:25])[cH:26][c:27]([C:28]([OH:29])=[O:30])[c:31](=[O:32])[c:33]5[cH:34][c:35]4[cH:36]3)[CH2:11][CH2:12][NH:13]2)[cH:14][cH:15]1,US05053509
3408,118665,[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([F:7])[c:8]([F:9])[c:10]([F:11])[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1.[c:27]1([CH:28]2[CH2:29][NH:30][CH2:31][CH2:32][NH:33]2)[cH:34][cH:35][cH:36][cH:37][cH:38]1>>[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([F:7])[c:8]([N:30]5[CH2:29][CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[NH:33][CH2:32][CH2:31]5)[c:10]([F:11])[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1,[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([F:7])[c:8]([N:30]5[CH2:29][CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[NH:33][CH2:32][CH2:31]5)[c:10]([F:11])[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([N:33]5[CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[CH2:29][NH:30][CH2:31][CH2:32]5)[c:8]([F:9])[c:10]([F:11])[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([F:7])[c:8]([N:33]5[CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[CH2:29][NH:30][CH2:31][CH2:32]5)[c:10]([F:11])[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([F:7])[c:8]([F:9])[c:10]([N:33]5[CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[CH2:29][NH:30][CH2:31][CH2:32]5)[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([N:30]5[CH2:29][CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[NH:33][CH2:32][CH2:31]5)[c:8]([F:9])[c:10]([F:11])[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[c:6]([F:7])[c:8]([F:9])[c:10]([N:30]5[CH2:29][CH:28]([c:27]6[cH:34][cH:35][cH:36][cH:37][cH:38]6)[NH:33][CH2:32][CH2:31]5)[cH:12][c:13]4[cH:14][c:15]3[c:16](=[O:17])[c:18]([C:19]([O:20][CH2:21][CH3:22])=[O:23])[cH:24]2)[CH2:25][CH2:26]1,US05053509
3409,118683,[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[cH:15][c:16]3[n:17][c:18]2[n:19]([CH3:20])[cH:21]1)=[O:22])[CH3:23].[s:24]1[cH:25][cH:26][cH:27][c:28]1[CH:29]1[CH2:30][NH:31][CH2:32][CH2:33][NH:34]1>>[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:31]4[CH2:30][CH:29]([c:28]5[s:24][cH:25][cH:26][cH:27]5)[NH:34][CH2:33][CH2:32]4)[cH:15][c:16]3[n:17][c:18]2[n:19]([CH3:20])[cH:21]1)=[O:22])[CH3:23],[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:31]4[CH2:30][CH:29]([c:28]5[s:24][cH:25][cH:26][cH:27]5)[NH:34][CH2:33][CH2:32]4)[cH:15][c:16]3[n:17][c:18]2[n:19]([CH3:20])[cH:21]1)=[O:22])[CH3:23].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([N:34]4[CH:29]([c:28]5[s:24][cH:25][cH:26][cH:27]5)[CH2:30][NH:31][CH2:32][CH2:33]4)[c:13]([F:14])[cH:15][c:16]3[n:17][c:18]2[n:19]([CH3:20])[cH:21]1)=[O:22])[CH3:23].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:34]4[CH:29]([c:28]5[s:24][cH:25][cH:26][cH:27]5)[CH2:30][NH:31][CH2:32][CH2:33]4)[cH:15][c:16]3[n:17][c:18]2[n:19]([CH3:20])[cH:21]1)=[O:22])[CH3:23].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([N:31]4[CH2:30][CH:29]([c:28]5[s:24][cH:25][cH:26][cH:27]5)[NH:34][CH2:33][CH2:32]4)[c:13]([F:14])[cH:15][c:16]3[n:17][c:18]2[n:19]([CH3:20])[cH:21]1)=[O:22])[CH3:23],US05053509
3410,118682,[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[o:25]1[cH:26][cH:27][cH:28][c:29]1[CH:30]1[CH2:31][NH:32][CH2:33][CH2:34][NH:35]1>>[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:32]4[CH2:31][CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24],[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:32]4[CH2:31][CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([N:35]4[CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[CH2:31][NH:32][CH2:33][CH2:34]4)[c:13]([F:14])[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:35]4[CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[CH2:31][NH:32][CH2:33][CH2:34]4)[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[c:15]([N:35]4[CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[CH2:31][NH:32][CH2:33][CH2:34]4)[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([N:32]4[CH2:31][CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:13]([F:14])[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[c:15]([N:32]4[CH2:31][CH:30]([c:29]5[o:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24],US05053509
3411,118684,[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[cH:6][c:7]([F:8])[c:9]([F:10])[cH:11][c:12]4[cH:13][c:14]3[c:15](=[O:16])[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[CH2:24][CH2:25]1.[s:26]1[cH:27][cH:28][cH:29][c:30]1[CH:31]1[CH2:32][NH:33][CH2:34][CH2:35][NH:36]1>>[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[cH:6][c:7]([N:33]5[CH2:32][CH:31]([c:30]6[s:26][cH:27][cH:28][cH:29]6)[NH:36][CH2:35][CH2:34]5)[c:9]([F:10])[cH:11][c:12]4[cH:13][c:14]3[c:15](=[O:16])[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[CH2:24][CH2:25]1,[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[cH:6][c:7]([N:33]5[CH2:32][CH:31]([c:30]6[s:26][cH:27][cH:28][cH:29]6)[NH:36][CH2:35][CH2:34]5)[c:9]([F:10])[cH:11][c:12]4[cH:13][c:14]3[c:15](=[O:16])[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[CH2:24][CH2:25]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[cH:6][c:7]([N:36]5[CH:31]([c:30]6[s:26][cH:27][cH:28][cH:29]6)[CH2:32][NH:33][CH2:34][CH2:35]5)[c:9]([F:10])[cH:11][c:12]4[cH:13][c:14]3[c:15](=[O:16])[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[CH2:24][CH2:25]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[cH:6][c:7]([F:8])[c:9]([N:36]5[CH:31]([c:30]6[s:26][cH:27][cH:28][cH:29]6)[CH2:32][NH:33][CH2:34][CH2:35]5)[cH:11][c:12]4[cH:13][c:14]3[c:15](=[O:16])[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[CH2:24][CH2:25]1.[CH:1]1([n:2]2[c:3]3[n:4][c:5]4[cH:6][c:7]([F:8])[c:9]([N:33]5[CH2:32][CH:31]([c:30]6[s:26][cH:27][cH:28][cH:29]6)[NH:36][CH2:35][CH2:34]5)[cH:11][c:12]4[cH:13][c:14]3[c:15](=[O:16])[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[cH:23]2)[CH2:24][CH2:25]1,US05053509
3412,118685,[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[s:25]1[cH:26][cH:27][cH:28][c:29]1[CH:30]1[CH2:31][NH:32][CH2:33][CH2:34][NH:35]1>>[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:32]4[CH2:31][CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24],[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:32]4[CH2:31][CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([N:35]4[CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[CH2:31][NH:32][CH2:33][CH2:34]4)[c:13]([F:14])[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([N:35]4[CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[CH2:31][NH:32][CH2:33][CH2:34]4)[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[c:15]([N:35]4[CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[CH2:31][NH:32][CH2:33][CH2:34]4)[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([N:32]4[CH2:31][CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:13]([F:14])[c:15]([F:16])[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24].[CH2:1]([O:2][C:3]([c:4]1[c:5](=[O:6])[c:7]2[cH:8][c:9]3[cH:10][c:11]([F:12])[c:13]([F:14])[c:15]([N:32]4[CH2:31][CH:30]([c:29]5[s:25][cH:26][cH:27][cH:28]5)[NH:35][CH2:34][CH2:33]4)[c:17]3[n:18][c:19]2[n:20]([CH3:21])[cH:22]1)=[O:23])[CH3:24],US05053509
3413,120523,[CH3:1][CH:2]1[CH2:3][NH:4][CH2:5][CH2:6][NH:7]1.[NH2:8][c:9]1[c:10]([F:11])[c:12]([F:13])[c:14]([O:15][CH:16]([F:17])[F:18])[c:19]2[c:20]1[c:21](=[O:22])[c:23]([C:24]([OH:25])=[O:26])[cH:27][n:28]2[CH:29]1[CH2:30][CH2:31]1>N1C=CC=CC=1>[CH3:1][CH:2]1[CH2:3][N:4]([c:12]2[c:10]([F:11])[c:9]([NH2:8])[c:20]3[c:19]([c:14]2[O:15][CH:16]([F:17])[F:18])[n:28]([CH:29]2[CH2:30][CH2:31]2)[cH:27][c:23]([C:24]([OH:25])=[O:26])[c:21]3=[O:22])[CH2:5][CH2:6][NH:7]1,[CH3:1][CH:2]1[CH2:3][N:4]([c:12]2[c:10]([F:11])[c:9]([NH2:8])[c:20]3[c:19]([c:14]2[O:15][CH:16]([F:17])[F:18])[n:28]([CH:29]2[CH2:30][CH2:31]2)[cH:27][c:23]([C:24]([OH:25])=[O:26])[c:21]3=[O:22])[CH2:5][CH2:6][NH:7]1.[CH3:1][CH:2]1[CH2:3][NH:4][CH2:5][CH2:6][N:7]1[c:10]1[c:9]([NH2:8])[c:20]2[c:19]([c:14]([O:15][CH:16]([F:17])[F:18])[c:12]1[F:13])[n:28]([CH:29]1[CH2:30][CH2:31]1)[cH:27][c:23]([C:24]([OH:25])=[O:26])[c:21]2=[O:22].[CH3:1][CH:2]1[CH2:3][NH:4][CH2:5][CH2:6][N:7]1[c:12]1[c:10]([F:11])[c:9]([NH2:8])[c:20]2[c:19]([c:14]1[O:15][CH:16]([F:17])[F:18])[n:28]([CH:29]1[CH2:30][CH2:31]1)[cH:27][c:23]([C:24]([OH:25])=[O:26])[c:21]2=[O:22].[CH3:1][CH:2]1[CH2:3][N:4]([c:10]2[c:9]([NH2:8])[c:20]3[c:19]([c:14]([O:15][CH:16]([F:17])[F:18])[c:12]2[F:13])[n:28]([CH:29]2[CH2:30][CH2:31]2)[cH:27][c:23]([C:24]([OH:25])=[O:26])[c:21]3=[O:22])[CH2:5][CH2:6][NH:7]1,US05073556
3414,125360,[OH:1][CH:2]1[c:3]2[c:4](-[c:5]3[cH:6][cH:7][cH:8][cH:9][cH:10]3)[n:11][o:12][c:13]2[CH2:14][CH2:15][CH:16]1[CH2:17][CH2:18][OH:19].[S:20]([Cl:21])([c:22]1[cH:23][cH:24][c:25]([CH3:26])[cH:27][cH:28]1)(=[O:29])=[O:30]>N1C=CC=CC=1>[OH:1][CH:2]1[c:3]2[c:4](-[c:5]3[cH:6][cH:7][cH:8][cH:9][cH:10]3)[n:11][o:12][c:13]2[CH2:14][CH2:15][CH:16]1[CH2:17][CH2:18][O:19][S:20]([c:22]1[cH:23][cH:24][c:25]([CH3:26])[cH:27][cH:28]1)(=[O:29])=[O:30],[OH:1][CH:2]1[c:3]2[c:4](-[c:5]3[cH:6][cH:7][cH:8][cH:9][cH:10]3)[n:11][o:12][c:13]2[CH2:14][CH2:15][CH:16]1[CH2:17][CH2:18][O:19][S:20]([c:22]1[cH:23][cH:24][c:25]([CH3:26])[cH:27][cH:28]1)(=[O:29])=[O:30].[O:1]([CH:2]1[c:3]2[c:4](-[c:5]3[cH:6][cH:7][cH:8][cH:9][cH:10]3)[n:11][o:12][c:13]2[CH2:14][CH2:15][CH:16]1[CH2:17][CH2:18][OH:19])[S:20]([c:22]1[cH:23][cH:24][c:25]([CH3:26])[cH:27][cH:28]1)(=[O:29])=[O:30],US05114936
3415,126054,[C:1]([O:2][C:3](=[O:4])[CH3:5])(=[O:6])[CH3:7].[OH:8][CH:9]([CH2:10][CH3:11])[C:12]([OH:13])=[O:14]>N1C=CC=CC=1>[C:1](=[O:6])([CH3:7])[O:8][CH:9]([CH2:10][CH3:11])[C:12]([OH:13])=[O:14],[C:1](=[O:6])([CH3:7])[O:8][CH:9]([CH2:10][CH3:11])[C:12]([OH:13])=[O:14].[C:1](=[O:6])([CH3:7])[O:13][C:12]([CH:9]([OH:8])[CH2:10][CH3:11])=[O:14],US05120737
3416,128201,[Br:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[cH:7][c:8]1[N+:9]([O-:10])=[O:11].[C:12]([OH:13])(=[O:14])[CH2:15][OH:16]>C(O)C>[c:2]1([O:16][CH2:15][C:12]([OH:13])=[O:14])[cH:3][cH:4][c:5]([Br:6])[cH:7][c:8]1[N+:9]([O-:10])=[O:11],[c:2]1([O:16][CH2:15][C:12]([OH:13])=[O:14])[cH:3][cH:4][c:5]([Br:6])[cH:7][c:8]1[N+:9]([O-:10])=[O:11].[c:2]1([O:13][C:12](=[O:14])[CH2:15][OH:16])[cH:3][cH:4][c:5]([Br:6])[cH:7][c:8]1[N+:9]([O-:10])=[O:11].[Br:1][c:2]1[cH:3][cH:4][c:5]([O:13][C:12](=[O:14])[CH2:15][OH:16])[cH:7][c:8]1[N+:9]([O-:10])=[O:11].[Br:1][c:2]1[cH:3][cH:4][c:5]([O:16][CH2:15][C:12]([OH:13])=[O:14])[cH:7][c:8]1[N+:9]([O-:10])=[O:11],US05141935
3417,129617,[C:1]([c:2]1[c:3]([OH:4])[n:5][c:6]([OH:7])[cH:8][cH:9]1)#[N:10].[Cl:11][c:12]1[cH:13][cH:14][cH:15][cH:16][c:17]1[C:18]([Cl:19])=[O:20]>>[C:1]([c:2]1[c:3]([OH:4])[n:5][c:6]([O:7][C:18]([c:17]2[c:12]([Cl:11])[cH:13][cH:14][cH:15][cH:16]2)=[O:20])[cH:8][cH:9]1)#[N:10],[C:1]([c:2]1[c:3]([OH:4])[n:5][c:6]([O:7][C:18]([c:17]2[c:12]([Cl:11])[cH:13][cH:14][cH:15][cH:16]2)=[O:20])[cH:8][cH:9]1)#[N:10].[C:1]([c:2]1[c:3]([O:4][C:18]([c:17]2[c:12]([Cl:11])[cH:13][cH:14][cH:15][cH:16]2)=[O:20])[n:5][c:6]([OH:7])[cH:8][cH:9]1)#[N:10],US05155113
3418,129618,[C:1]([c:2]1[c:3]([OH:4])[n:5][c:6]([OH:7])[cH:8][cH:9]1)#[N:10].[CH3:11][c:12]1[cH:13][c:14]([C:15]([Cl:16])=[O:17])[cH:18][cH:19][cH:20]1>>[C:1]([c:2]1[c:3]([OH:4])[n:5][c:6]([O:7][C:15]([c:14]2[cH:13][c:12]([CH3:11])[cH:20][cH:19][cH:18]2)=[O:17])[cH:8][cH:9]1)#[N:10],[C:1]([c:2]1[c:3]([OH:4])[n:5][c:6]([O:7][C:15]([c:14]2[cH:13][c:12]([CH3:11])[cH:20][cH:19][cH:18]2)=[O:17])[cH:8][cH:9]1)#[N:10].[C:1]([c:2]1[c:3]([O:4][C:15]([c:14]2[cH:13][c:12]([CH3:11])[cH:20][cH:19][cH:18]2)=[O:17])[n:5][c:6]([OH:7])[cH:8][cH:9]1)#[N:10],US05155113
3419,130637,[C:1]([O:2][C:3]([NH:4][C:5]12[CH2:6][CH:7]1[CH2:8][CH2:9][NH:10][CH2:11]2)=[O:12])([CH3:13])([CH3:14])[CH3:15].[CH:16]1([n:17]2[c:18]3[c:19]([cH:20][c:21]([F:22])[c:23]([F:24])[cH:25]3)[c:26](=[O:27])[c:28]([C:29]([OH:30])=[O:31])[cH:32]2)[CH2:33][CH2:34]1>>[C:1]([O:2][C:3]([NH:4][C:5]12[CH2:6][CH:7]1[CH2:8][CH2:9][N:10]([c:23]1[c:21]([F:22])[cH:20][c:19]3[c:18]([n:17]([CH:16]4[CH2:33][CH2:34]4)[cH:32][c:28]([C:29]([OH:30])=[O:31])[c:26]3=[O:27])[cH:25]1)[CH2:11]2)=[O:12])([CH3:13])([CH3:14])[CH3:15],[C:1]([O:2][C:3]([NH:4][C:5]12[CH2:6][CH:7]1[CH2:8][CH2:9][N:10]([c:23]1[c:21]([F:22])[cH:20][c:19]3[c:18]([n:17]([CH:16]4[CH2:33][CH2:34]4)[cH:32][c:28]([C:29]([OH:30])=[O:31])[c:26]3=[O:27])[cH:25]1)[CH2:11]2)=[O:12])([CH3:13])([CH3:14])[CH3:15].[C:1]([O:2][C:3]([N:4]([C:5]12[CH2:6][CH:7]1[CH2:8][CH2:9][NH:10][CH2:11]2)[c:21]1[cH:20][c:19]2[c:18]([n:17]([CH:16]3[CH2:33][CH2:34]3)[cH:32][c:28]([C:29]([OH:30])=[O:31])[c:26]2=[O:27])[cH:25][c:23]1[F:24])=[O:12])([CH3:13])([CH3:14])[CH3:15].[C:1]([O:2][C:3]([N:4]([C:5]12[CH2:6][CH:7]1[CH2:8][CH2:9][NH:10][CH2:11]2)[c:23]1[c:21]([F:22])[cH:20][c:19]2[c:18]([n:17]([CH:16]3[CH2:33][CH2:34]3)[cH:32][c:28]([C:29]([OH:30])=[O:31])[c:26]2=[O:27])[cH:25]1)=[O:12])([CH3:13])([CH3:14])[CH3:15].[C:1]([O:2][C:3]([NH:4][C:5]12[CH2:6][CH:7]1[CH2:8][CH2:9][N:10]([c:21]1[cH:20][c:19]3[c:18]([n:17]([CH:16]4[CH2:33][CH2:34]4)[cH:32][c:28]([C:29]([OH:30])=[O:31])[c:26]3=[O:27])[cH:25][c:23]1[F:24])[CH2:11]2)=[O:12])([CH3:13])([CH3:14])[CH3:15],US05164402
3420,133528,[Br:1][CH2:2][CH2:3][CH2:4][Cl:5].[OH:6][c:7]1[cH:8][cH:9][c:10]([CH:11]=[CH:12][c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[cH:20][cH:21]1>>[CH2:2]([CH2:3][CH2:4][Cl:5])[O:6][c:7]1[cH:8][cH:9][c:10]([CH:11]=[CH:12][c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[cH:20][cH:21]1,[CH2:2]([CH2:3][CH2:4][Cl:5])[O:6][c:7]1[cH:8][cH:9][c:10]([CH:11]=[CH:12][c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[cH:20][cH:21]1.[Br:1][CH2:2][CH2:3][CH2:4][O:6][c:7]1[cH:8][cH:9][c:10]([CH:11]=[CH:12][c:13]2[cH:14][cH:15][cH:16][c:17]([Cl:18])[cH:19]2)[cH:20][cH:21]1,US05192786
